file,gain,bias,comp,df,viol_rate,step_score,res_slope,ripple_var,switch_step_err_max,switch_step_err_ratio,nonswitch_step_max,nonswitch_step_ratio,sys_幅度失准,sys_频率失准,sys_参考电平失准,mod_衰减器,mod_前置放大器,mod_低频段前置低通滤波器,mod_低频段第一混频器,mod_高频段YTF滤波器,mod_高频段混频器,mod_时钟振荡器,mod_时钟合成与同步网络,mod_本振源（谐波发生器）,mod_本振混频组件,mod_校准源,mod_存储器,mod_校准信号开关,mod_中频放大器,mod_ADC,mod_数字RBW,mod_数字放大器,mod_数字检波器,mod_VBW滤波器,mod_电源模块,mod_未定义/其他,flag_bias,flag_gain,flag_comp,flag_df,flag_viol_rate,flag_step_score,flag_res_slope,flag_ripple_var,flag_switch_step_err_max,flag_switch_step_err_ratio,flag_nonswitch_step_max,flag_nonswitch_step_ratio
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_193.csv,1.0079161696728247,-3.109936445871963,-0.004983903157267822,0.0,0.9778,0.0,2.8259184788693377e-11,0.16544875544171272,1.201912186454888,0.5,1.198324568261071,0.4444444444444444,0.21999999977999998,0.41999999957999995,0.35999999963999996,0.07115531739816558,0.020198928809801845,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.00881407802609535,0.0066105585195715124,0.0176281560521907,0.012624330506126153,0.017827084911831884,0.045906656431819945,0.010099464404900923,0.05355776583712327,0.03825554702651662,0.09181331286363989,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_194.csv,0.9040382076207278,0.1358000568536731,-0.0064778803935733875,0.0,0.1224,0.0,1.587633913295512e-11,0.1926340586763036,0.9864652342746162,1.0,1.489284754224357,0.4,0.21999999978,0.41999999958,0.35999999964,0.0711553173981656,0.02019892880980185,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.05355776583712327,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_195.csv,1.0112308003001242,-2.1880344552562505,-0.0038318495704090516,0.0,0.8827,0.0,3.141618019609052e-11,0.378444005236116,0.5983980252411696,0.5,1.1074092891199705,0.4,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816561,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.01687069622182313,0.01687069622182313,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.012624330506126158,0.017827084911831884,0.04590665643181995,0.010099464404900926,0.053557765837123274,0.03825554702651663,0.09181331286363992,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_196.csv,0.9799070881570674,1.6612377688642082,-0.004577290013039859,0.0,0.76,0.0,2.8332722052568076e-11,0.41638986260302074,1.1653232025333407,1.0,1.457565568031362,0.4444444444444444,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816561,0.020198928809801845,0.11476664107954983,0.07651109405303323,0.11476664107954983,0.07651109405303323,0.039364957850920625,0.039364957850920625,0.016870696221823127,0.016870696221823127,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126153,0.017827084911831877,0.04590665643181994,0.010099464404900923,0.05355776583712326,0.03825554702651661,0.09181331286363989,0.11048201980156239,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_197.csv,0.9101808702529045,1.7527040319967884,-0.006888744679230507,0.0,0.7997,0.0,1.4601447540725994e-11,0.06621475115931541,0.7140989954484713,1.0,1.284114181584004,0.37777777777777777,0.21999999977999998,0.41999999958000006,0.35999999964,0.0711553173981656,0.02019892880980184,0.11476664107954984,0.07651109405303323,0.11476664107954984,0.07651109405303323,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.01262433050612615,0.01782708491183188,0.045906656431819945,0.01009946440490092,0.05355776583712327,0.03825554702651662,0.09181331286363988,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_198.csv,0.888015145308135,0.1438042844453407,-0.006344454344743067,0.0,0.1733,0.0,1.846322235481292e-11,0.40704182530697125,1.0863482037817276,0.5,1.6557896111870347,0.4,0.21999999977999998,0.41999999957999995,0.35999999963999996,0.07115531739816561,0.020198928809801852,0.1147666410795499,0.07651109405303327,0.1147666410795499,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126156,0.017827084911831888,0.045906656431819966,0.010099464404900926,0.05355776583712329,0.03825554702651664,0.09181331286363995,0.11048201980156246,ok,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_199.csv,1.0023790488681528,0.08986638476593979,-0.00520829275005652,0.0,0.1049,0.0,2.6685683602950912e-11,0.11563097619790756,1.1380002963681584,0.5,1.379019008024948,0.37777777777777777,0.21999999978,0.41999999957999995,0.35999999964000007,0.0711553173981656,0.02019892880980185,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.016870696221823127,0.016870696221823127,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126156,0.01782708491183188,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_200.csv,0.9493531090837917,-0.9772776677819005,-0.005361304143576606,0.0,0.5745,0.0,1.9957906140399864e-11,0.22475055427429644,1.2665819120553008,0.5,1.4761867182114967,0.4,0.21999999978,0.41999999958,0.35999999964,0.07115531739816562,0.02019892880980186,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092066,0.03936495785092066,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.01262433050612616,0.017827084911831888,0.04590665643181996,0.01009946440490093,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156244,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_201.csv,0.8643523852331488,2.2136064176453782,-0.007112064832897502,0.0,0.8618,0.0,1.3671302953581423e-11,0.2834995019607337,1.2959011166014156,0.5,1.449002124604099,0.35555555555555557,0.21999999977999996,0.41999999957999995,0.35999999963999996,0.07115531739816561,0.02019892880980185,0.11476664107954991,0.07651109405303329,0.11476664107954991,0.07651109405303329,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.012624330506126154,0.017827084911831888,0.04590665643181997,0.010099464404900924,0.053557765837123295,0.038255547026516644,0.09181331286363993,0.11048201980156246,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_202.csv,0.9665492810639313,-2.1406618737613488,-0.006089405011787008,0.0,0.9509,0.0,2.003873096052208e-11,0.06764456088501723,1.095140977667873,1.0,1.302703486162385,0.4444444444444444,0.21999999978,0.41999999958,0.35999999964,0.07115531739816558,0.02019892880980185,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_203.csv,0.9413789995015003,0.05501415661015048,-0.005623424037057123,0.0,0.1381,0.0,1.9629050196716114e-11,0.31603021141006843,1.4841623528880727,0.5,1.4704427377302114,0.4222222222222222,0.21999999977999998,0.41999999958,0.35999999964,0.0711553173981656,0.02019892880980185,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126153,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_204.csv,0.9471999098975264,-2.756389098706877,-0.005912465785691268,0.0,0.9745,0.0,2.0836586209105843e-11,0.19771296257872845,0.9232965895775487,0.5,1.0577636819588827,0.37777777777777777,0.21999999977999998,0.41999999958,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126154,0.017827084911831884,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651663,0.09181331286363989,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_205.csv,0.8489310103883985,-0.959689924165162,-0.0070409084156959345,0.0,0.5985,0.0,1.2437093252927888e-11,0.3152019554693715,0.48327707488189053,1.0,1.3683558191567857,0.4444444444444444,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095356,0.006610558519571516,0.017628156052190713,0.012624330506126158,0.017827084911831884,0.045906656431819945,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_206.csv,0.9697058411174204,0.01294053923180575,-0.006116767177896221,0.0,0.1038,0.0,2.02652409150905e-11,0.06283874616820478,1.0370137245059075,1.0,1.3031661940608137,0.37777777777777777,0.21999999977999993,0.41999999957999984,0.35999999963999985,0.07115531739816561,0.02019892880980185,0.1147666410795499,0.07651109405303326,0.1147666410795499,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.006610558519571514,0.017628156052190702,0.012624330506126154,0.017827084911831888,0.04590665643181997,0.010099464404900924,0.053557765837123295,0.03825554702651664,0.09181331286363993,0.11048201980156246,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_207.csv,0.9624002238945893,-0.46315830714667827,-0.006127571839877596,0.0,0.3168,0.0,2.3899333090084204e-11,0.08541141429718775,0.8529746715587544,1.0,1.283040086953048,0.37777777777777777,0.21999999977999996,0.41999999958,0.35999999964,0.07115531739816558,0.020198928809801835,0.11476664107954981,0.07651109405303323,0.11476664107954981,0.07651109405303323,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126146,0.017827084911831877,0.04590665643181994,0.010099464404900917,0.05355776583712326,0.038255547026516616,0.09181331286363986,0.11048201980156239,warn,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_208.csv,0.9496790475655041,0.047810344689020845,-0.005362367282254088,0.0,0.1085,0.0,1.9962695704658946e-11,0.2218651616965184,1.2744279847303819,0.5,1.4729009267800754,0.4,0.21999999977999998,0.41999999958000006,0.35999999964,0.07115531739816557,0.02019892880980184,0.11476664107954984,0.07651109405303323,0.11476664107954984,0.07651109405303323,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126151,0.01782708491183188,0.04590665643181994,0.01009946440490092,0.05355776583712327,0.038255547026516616,0.09181331286363989,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_209.csv,0.9615650296704572,-3.716062378028249,-0.004823061764520187,0.0,0.9887,0.0,2.7454647602787467e-11,0.44379258039994585,0.8956642045353012,0.5,1.2616515626906906,0.4666666666666667,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816564,0.020198928809801855,0.1147666410795499,0.07651109405303326,0.1147666410795499,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095356,0.006610558519571516,0.017628156052190713,0.012624330506126158,0.017827084911831888,0.04590665643181996,0.010099464404900928,0.05355776583712328,0.03825554702651663,0.09181331286363992,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_210.csv,1.0193001363268828,0.07650619295906932,-0.004886795866990312,0.0,0.104,0.0,2.7075500708067582e-11,0.09817880599985933,0.5546019048116735,0.5,1.4065371315445907,0.4444444444444444,0.21999999977999998,0.41999999958000006,0.35999999964,0.0711553173981656,0.020198928809801845,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126153,0.01782708491183188,0.045906656431819945,0.010099464404900923,0.05355776583712327,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_211.csv,0.9859816522676801,0.05390514475897512,-0.00528308089705537,0.0,0.1096,0.0,2.32529567391677e-11,0.1440971972939716,1.1864972296649468,1.0,1.5297287941704487,0.4222222222222222,0.21999999978,0.41999999958,0.35999999964,0.07115531739816561,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126158,0.017827084911831884,0.04590665643181995,0.010099464404900926,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_212.csv,0.9499487484480543,-1.9002981015082032,-0.006404573739215991,0.0,0.9038,0.0,1.980494539277193e-11,0.11767839999731561,0.6100793842154926,1.0,1.1252930982261504,0.37777777777777777,0.21999999978,0.41999999958,0.35999999964,0.0711553173981656,0.02019892880980185,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126156,0.01782708491183188,0.04590665643181995,0.010099464404900924,0.05355776583712328,0.03825554702651663,0.09181331286363989,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_213.csv,0.9336195084116475,0.040582336620092065,-0.006357038762535294,0.0,0.1039,0.0,1.8996223943868474e-11,0.12556048150614224,1.221939673201894,1.0,1.3727171208482263,0.3333333333333333,0.21999999977999998,0.41999999958000006,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126154,0.017827084911831884,0.04590665643181995,0.010099464404900924,0.05355776583712329,0.03825554702651663,0.09181331286363989,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_214.csv,0.9724879446099056,-0.6714969936597985,-0.004672979426832979,0.0,0.4771,0.0,2.8330083027954404e-11,0.42061457289304055,1.1653232025333407,1.0,1.4575655680313622,0.4444444444444444,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.020198928809801852,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126156,0.01782708491183188,0.045906656431819945,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.09181331286363988,0.1104820198015624,warn,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_215.csv,0.922276184022635,0.10078133510298516,-0.006008378074398524,0.0,0.1256,0.0,1.833654627746185e-11,0.24693457020509896,0.6830423871735501,0.5,1.4913501319297255,0.35555555555555557,0.21999999977999996,0.41999999957999995,0.3599999996399999,0.07115531739816561,0.020198928809801852,0.11476664107954991,0.07651109405303327,0.11476664107954991,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126158,0.017827084911831888,0.045906656431819966,0.010099464404900926,0.05355776583712329,0.03825554702651664,0.09181331286363995,0.11048201980156246,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
